Address,Port,Packets,Bytes,Tx Packets,Tx Bytes,Rx Packets,Rx Bytes
"192.168.1.31",53058,4,848,4,848,0,0
"192.168.1.31",53059,4,868,4,868,0,0
"192.168.1.31",53072,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53072,1,99,1,99,0,0
"192.168.1.31",53073,2,224,1,85,1,139
"192.168.1.1",53075,3,1299,3,1299,0,0
"192.168.1.31",53077,2,215,1,83,1,132
"192.168.1.1",53080,3,1317,3,1317,0,0
"192.168.1.1",53088,8,3238,8,3238,0,0
"192.168.1.31",53091,2,192,1,88,1,104
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53091,2,216,2,216,0,0
"192.168.1.31",53092,4,868,4,868,0,0
"192.168.1.1",53093,5,1860,5,1860,0,0
"192.168.1.31",53097,2,241,1,83,1,158
"192.168.1.1",53103,6,2354,6,2354,0,0
"192.168.1.1",53105,1,92,1,92,0,0
"192.168.1.1",53113,2,884,2,884,0,0
"192.168.1.31",53121,2,223,1,76,1,147
"192.168.1.31",53123,2,224,1,85,1,139
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53123,1,105,1,105,0,0
"192.168.1.31",53127,2,194,1,89,1,105
"192.168.1.31",53129,2,186,1,85,1,101
"192.168.1.1",53132,7,2664,7,2664,0,0
"192.168.1.1",53137,6,2354,6,2354,0,0
"192.168.1.1",53143,2,884,2,884,0,0
"192.168.1.31",53143,18,8080,10,5500,8,2580
"192.168.1.1",53146,6,2354,6,2354,0,0
"192.168.1.1",53152,2,884,2,884,0,0
"192.168.1.1",53154,7,2664,7,2664,0,0
"192.168.1.1",53156,6,2354,6,2354,0,0
"192.168.1.31",53160,39,19457,21,16253,18,3204
"192.168.1.31",53161,2,201,1,71,1,130
"192.168.1.1",53169,2,884,2,884,0,0
"192.168.1.31",53172,2,424,1,69,1,355
"192.168.1.31",53174,2,220,1,83,1,137
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53174,1,103,1,103,0,0
"192.168.1.31",53175,41,20239,22,16937,19,3302
"192.168.1.1",53176,7,2664,7,2664,0,0
"192.168.1.1",53184,2,884,2,884,0,0
"192.168.1.31",53185,4,439,2,162,2,277
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53185,1,99,1,99,0,0
"192.168.1.31",53186,19,9909,7,5339,12,4570
"192.168.1.31",53190,2,190,1,81,1,109
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53190,1,101,1,101,0,0
"192.168.1.31",53196,2,178,1,75,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53196,1,95,1,95,0,0
"192.168.1.1",53198,8,3238,8,3238,0,0
"192.168.1.1",53199,6,2354,6,2354,0,0
"192.168.1.1",53209,2,884,2,884,0,0
"192.168.1.31",53210,2,241,1,83,1,158
"192.168.1.31",53211,2,208,1,90,1,118
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53211,1,110,1,110,0,0
"192.168.1.31",53212,87,92785,10,2615,77,90170
"192.168.1.1",53213,6,2354,6,2354,0,0
"192.168.1.1",53214,2,884,2,884,0,0
"192.168.1.31",53215,2,395,1,69,1,326
"192.168.1.31",53217,2,289,1,83,1,206
"192.168.1.31",53218,2,198,1,85,1,113
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53218,1,105,1,105,0,0
"192.168.1.31",53219,136,78768,48,12109,88,66659
"192.168.1.31",53224,2,404,1,69,1,335
"192.168.1.1",53230,1,353,1,353,0,0
"192.168.1.1",53243,1,433,1,433,0,0
"192.168.1.31",53244,2,236,1,85,1,151
"192.168.1.1",53248,1,362,1,362,0,0
"192.168.1.31",53248,2,361,1,91,1,270
"192.168.1.31",53249,4,868,4,868,0,0
"192.168.1.31",53258,2,279,1,78,1,201
"192.168.1.1",53260,6,2354,6,2354,0,0
"192.168.1.31",53260,2,224,1,85,1,139
"192.168.1.31",53261,36,15069,19,11396,17,3673
"192.168.1.1",53265,2,884,2,884,0,0
"192.168.1.31",53271,2,186,1,85,1,101
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53271,1,105,1,105,0,0
"192.168.1.31",53275,2,186,1,85,1,101
"192.168.1.31",53278,2,254,1,71,1,183
"192.168.1.31",53279,20,9744,11,7119,9,2625
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53279,1,104,1,104,0,0
"192.168.1.31",53280,2,236,1,85,1,151
"192.168.1.31",53283,4,405,2,166,2,239
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53283,1,89,1,89,0,0
"192.168.1.1",53288,2,884,2,884,0,0
"192.168.1.31",53293,2,283,1,72,1,211
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53293,1,92,1,92,0,0
"192.168.1.1",53297,1,92,1,92,0,0
"192.168.1.31",53298,4,488,2,166,2,322
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53298,1,101,1,101,0,0
"192.168.1.31",53299,13,7384,5,1823,8,5561
"192.168.1.31",53300,239,252955,29,4550,210,248405
"192.168.1.31",53301,9416,11126628,523,73345,8893,11053283
"192.168.1.31",53302,2,166,1,75,1,91
"192.168.1.1",53306,6,2354,6,2354,0,0
"192.168.1.1",53309,1,353,1,353,0,0
"192.168.1.1",53311,1,415,1,415,0,0
"192.168.1.1",53313,6,2354,6,2354,0,0
"192.168.1.1",53317,1,427,1,427,0,0
"192.168.1.31",53317,4,848,4,848,0,0
"192.168.1.31",53318,4,868,4,868,0,0
"192.168.1.1",53323,6,2354,6,2354,0,0
"192.168.1.31",53323,2,289,1,83,1,206
"192.168.1.31",53327,2,215,1,83,1,132
"192.168.1.1",53328,6,2354,6,2354,0,0
"192.168.1.31",53329,4,586,2,152,2,434
"192.168.1.31",53331,2,267,1,97,1,170
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53331,1,117,1,117,0,0
"192.168.1.1",53332,2,884,2,884,0,0
"192.168.1.1",53336,1,433,1,433,0,0
"192.168.1.31",53336,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53336,1,99,1,99,0,0
"192.168.1.31",53337,19,9874,9,5389,10,4485
"192.168.1.31",53339,2,252,1,94,1,158
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53339,1,114,1,114,0,0
"192.168.1.1",53340,2,884,2,884,0,0
"192.168.1.1",53341,6,2354,6,2354,0,0
"192.168.1.31",53348,2,186,1,76,1,110
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53348,1,96,1,96,0,0
"192.168.1.31",53349,2,182,1,77,1,105
"192.168.1.1",53355,6,2354,6,2354,0,0
"192.168.1.31",53360,14,5713,7,3285,7,2428
"192.168.1.31",53361,4,848,4,848,0,0
"192.168.1.31",53362,4,868,4,868,0,0
"192.168.1.31",53363,14,5178,7,2769,7,2409
"192.168.1.31",53364,4,848,4,848,0,0
"192.168.1.31",53365,6,1096,5,940,1,156
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53365,1,92,1,92,0,0
"192.168.1.1",53369,2,884,2,884,0,0
"192.168.1.31",53369,4,507,2,168,2,339
"192.168.1.31",53370,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53370,1,108,1,108,0,0
"192.168.1.31",53371,12,5494,6,2844,6,2650
"192.168.1.1",53374,6,2354,6,2354,0,0
"192.168.1.31",53376,4,540,2,166,2,374
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53376,1,108,1,108,0,0
"192.168.1.1",53380,2,884,2,884,0,0
"192.168.1.31",53386,2,222,1,83,1,139
"192.168.1.1",53390,2,884,2,884,0,0
"192.168.1.31",53401,2,298,1,85,1,213
"192.168.1.1",53411,1,369,1,369,0,0
"192.168.1.1",53412,1,92,1,92,0,0
"192.168.1.1",53421,6,2354,6,2354,0,0
"192.168.1.31",53423,2,174,1,79,1,95
"192.168.1.31",53425,2,223,1,76,1,147
"192.168.1.31",53429,2,234,1,92,1,142
"192.168.1.1",53442,2,884,2,884,0,0
"192.168.1.31",53442,2,206,1,89,1,117
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53442,1,109,1,109,0,0
"192.168.1.31",53443,34,20188,15,4646,19,15542
"192.168.1.31",53444,2,227,1,83,1,144
"192.168.1.1",53448,1,92,1,92,0,0
"192.168.1.31",53452,2,247,1,85,1,162
"192.168.1.1",53453,2,884,2,884,0,0
"192.168.1.1",53455,6,2354,6,2354,0,0
"192.168.1.1",53456,1,417,1,417,0,0
"192.168.1.31",53456,2,192,1,88,1,104
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53456,1,108,1,108,0,0
"192.168.1.1",53458,3,976,3,976,0,0
"192.168.1.31",53458,2,255,1,90,1,165
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53458,2,220,2,220,0,0
"192.168.1.1",53460,1,433,1,433,0,0
"192.168.1.31",53462,33,17851,17,9099,16,8752
"192.168.1.31",53464,8,1716,8,1716,0,0
"192.168.1.1",53468,1,353,1,353,0,0
"192.168.1.1",53470,2,884,2,884,0,0
"192.168.1.1",53472,6,2354,6,2354,0,0
"192.168.1.31",53472,2,224,1,85,1,139
"192.168.1.31",53476,2,215,1,83,1,132
"192.168.1.31",53477,18,8397,9,5839,9,2558
"192.168.1.31",53478,4,848,4,848,0,0
"192.168.1.31",53479,4,868,4,868,0,0
"192.168.1.1",53482,2,884,2,884,0,0
"192.168.1.1",53483,1,427,1,427,0,0
"192.168.1.31",53484,4,474,2,165,2,309
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53484,1,100,1,100,0,0
"192.168.1.31",53485,116,41925,56,19846,60,22079
"192.168.1.31",53494,2,289,1,83,1,206
"192.168.1.1",53495,6,2354,6,2354,0,0
"192.168.1.31",53495,34,11820,16,4190,18,7630
"192.168.1.1",53499,1,349,1,349,0,0
"192.168.1.31",53499,2,176,1,88,1,88
"192.168.1.31",53501,4,868,4,868,0,0
"192.168.1.31",53509,2,192,1,88,1,104
"192.168.1.31",53512,4,386,2,171,2,215
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53512,2,216,2,216,0,0
"192.168.1.31",53513,6,1024,5,936,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53513,1,108,1,108,0,0
"192.168.1.31",53514,4,868,4,868,0,0
"192.168.1.31",53521,2,253,1,83,1,170
"192.168.1.31",53522,18,7104,9,4278,9,2826
"192.168.1.1",53529,2,884,2,884,0,0
"192.168.1.1",53531,2,884,2,884,0,0
"192.168.1.31",53535,10,4635,3,1632,7,3003
"192.168.1.31",53536,2,224,1,85,1,139
"192.168.1.31",53538,27,8520,13,3504,14,5016
"192.168.1.1",53539,1,92,1,92,0,0
"192.168.1.31",53539,63,12541,31,5628,32,6913
"192.168.1.31",53547,2,166,1,75,1,91
"192.168.1.1",53553,6,2354,6,2354,0,0
"192.168.1.1",53554,1,362,1,362,0,0
"192.168.1.1",53559,6,2354,6,2354,0,0
"192.168.1.31",53559,2,224,1,85,1,139
"192.168.1.31",53564,2,227,1,83,1,144
"192.168.1.1",53565,6,2354,6,2354,0,0
"192.168.1.31",53568,98,48965,49,24119,49,24846
"192.168.1.1",53572,1,433,1,433,0,0
"192.168.1.31",53575,2,294,1,91,1,203
"192.168.1.1",53580,2,884,2,884,0,0
"192.168.1.1",53581,6,2354,6,2354,0,0
"192.168.1.1",53586,1,92,1,92,0,0
"192.168.1.31",53593,4,426,2,172,2,254
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53593,1,107,1,107,0,0
"192.168.1.31",53595,2,215,1,84,1,131
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53595,1,104,1,104,0,0
"192.168.1.31",53598,43,19326,19,4419,24,14907
"192.168.1.31",53601,4,646,2,140,2,506
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53601,1,91,1,91,0,0
"192.168.1.31",53616,2,194,1,81,1,113
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53616,1,101,1,101,0,0
"192.168.1.1",53622,1,415,1,415,0,0
"192.168.1.1",53625,6,2354,6,2354,0,0
"192.168.1.1",53629,6,2354,6,2354,0,0
"192.168.1.31",53629,2,289,1,83,1,206
"192.168.1.31",53630,4,460,2,163,2,297
"192.168.1.1",53631,2,884,2,884,0,0
"192.168.1.1",53633,1,92,1,92,0,0
"192.168.1.1",53637,6,2354,6,2354,0,0
"192.168.1.31",53639,2,287,1,72,1,215
"192.168.1.1",53643,2,884,2,884,0,0
"192.168.1.31",53649,4,477,2,159,2,318
"192.168.1.31",53655,14,6581,7,4097,7,2484
"192.168.1.31",53656,2,190,1,81,1,109
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53656,1,101,1,101,0,0
"192.168.1.1",53657,2,884,2,884,0,0
"192.168.1.31",53657,4,471,2,170,2,301
"192.168.1.31",53659,2,235,1,85,1,150
"192.168.1.1",53663,1,92,1,92,0,0
"192.168.1.31",53666,2,232,1,83,1,149
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53666,1,103,1,103,0,0
"192.168.1.1",53671,3,976,3,976,0,0
"192.168.1.1",53672,2,884,2,884,0,0
"192.168.1.31",53672,2,424,1,69,1,355
"192.168.1.31",53677,4,489,2,175,2,314
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53677,1,112,1,112,0,0
"192.168.1.31",53679,2,176,1,88,1,88
"192.168.1.31",53686,2,176,1,74,1,102
"192.168.1.31",53689,29,11047,15,5330,14,5717
"192.168.1.31",53690,28,14982,15,12117,13,2865
"192.168.1.1",53691,2,441,2,441,0,0
"192.168.1.1",53692,6,2354,6,2354,0,0
"192.168.1.1",53697,2,884,2,884,0,0
"192.168.1.31",53697,2,224,1,85,1,139
"192.168.1.1",53700,2,884,2,884,0,0
"192.168.1.1",53706,6,2354,6,2354,0,0
"192.168.1.31",53706,2,419,1,69,1,350
"192.168.1.1",53708,1,433,1,433,0,0
"192.168.1.31",53711,2,222,1,71,1,151
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53711,1,91,1,91,0,0
"192.168.1.31",53712,32,15856,14,3172,18,12684
"192.168.1.31",53714,2,247,1,85,1,162
"192.168.1.1",53722,2,884,2,884,0,0
"192.168.1.1",53723,6,2354,6,2354,0,0
"192.168.1.31",53724,2,289,1,83,1,206
"192.168.1.1",53725,1,349,1,349,0,0
"192.168.1.1",53726,6,2354,6,2354,0,0
"192.168.1.31",53727,2,253,1,74,1,179
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53727,1,94,1,94,0,0
"192.168.1.1",53729,2,884,2,884,0,0
"192.168.1.31",53731,2,298,1,85,1,213
"192.168.1.1",53732,1,362,1,362,0,0
"192.168.1.31",53733,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53733,1,99,1,99,0,0
"192.168.1.1",53738,1,415,1,415,0,0
"192.168.1.31",53738,2,271,1,92,1,179
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53738,1,112,1,112,0,0
"192.168.1.1",53739,6,2354,6,2354,0,0
"192.168.1.1",53740,6,2354,6,2354,0,0
"192.168.1.31",53742,2,298,1,85,1,213
"192.168.1.31",53744,2,298,1,85,1,213
"192.168.1.1",53746,6,2354,6,2354,0,0
"192.168.1.31",53751,2,236,1,85,1,151
"192.168.1.1",53754,2,884,2,884,0,0
"192.168.1.31",53758,2,192,1,88,1,104
"192.168.1.31",53761,2,273,1,85,1,188
"192.168.1.31",53762,2,176,1,88,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53762,1,108,1,108,0,0
"192.168.1.31",53763,12,5495,6,2846,6,2649
"192.168.1.31",53764,2,298,1,85,1,213
"192.168.1.1",53771,6,2354,6,2354,0,0
"192.168.1.1",53778,1,92,1,92,0,0
"192.168.1.1",53787,1,92,1,92,0,0
"192.168.1.31",53787,22,8188,12,4647,10,3541
"192.168.1.1",53788,2,884,2,884,0,0
"192.168.1.31",53791,2,162,1,81,1,81
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53791,1,101,1,101,0,0
"192.168.1.31",53802,4,848,4,848,0,0
"192.168.1.31",53803,4,868,4,868,0,0
"192.168.1.31",53804,2,289,1,83,1,206
"192.168.1.31",53810,2,176,1,88,1,88
"192.168.1.31",53811,12,5499,6,2849,6,2650
"192.168.1.31",53816,2,253,1,83,1,170
"192.168.1.1",53818,2,884,2,884,0,0
"192.168.1.31",53818,2,235,1,85,1,150
"192.168.1.1",53820,1,92,1,92,0,0
"192.168.1.1",53821,2,884,2,884,0,0
"192.168.1.31",53822,2,236,1,85,1,151
"192.168.1.31",53823,2,238,1,79,1,159
"192.168.1.31",53824,18,8393,9,5835,9,2558
"192.168.1.31",53825,8,1236,6,1034,2,202
"192.168.1.31",53826,4,868,4,868,0,0
"192.168.1.31",53831,2,201,1,71,1,130
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53831,1,91,1,91,0,0
"192.168.1.1",53833,6,2354,6,2354,0,0
"192.168.1.1",53835,1,92,1,92,0,0
"192.168.1.31",53840,27,8351,13,3504,14,4847
"192.168.1.31",53842,2,154,1,69,1,85
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53842,1,89,1,89,0,0
"192.168.1.1",53843,6,2354,6,2354,0,0
"192.168.1.1",53845,2,884,2,884,0,0
"192.168.1.31",53850,2,227,1,83,1,144
"192.168.1.1",53852,2,884,2,884,0,0
"192.168.1.31",53853,14,5642,7,2859,7,2783
"192.168.1.1",53855,1,349,1,349,0,0
"192.168.1.31",53855,2,220,1,83,1,137
"192.168.1.1",53858,6,2354,6,2354,0,0
"192.168.1.1",53860,1,310,1,310,0,0
"192.168.1.31",53869,2,246,1,91,1,155
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53869,1,111,1,111,0,0
"192.168.1.1",53875,2,884,2,884,0,0
"192.168.1.1",53877,6,2354,6,2354,0,0
"192.168.1.31",53877,2,226,1,83,1,143
"192.168.1.31",53879,22,9291,11,6070,11,3221
"192.168.1.31",53880,4,848,4,848,0,0
"192.168.1.31",53881,4,868,4,868,0,0
"192.168.1.31",53887,2,253,1,83,1,170
"192.168.1.31",53889,2,227,1,83,1,144
"192.168.1.1",53892,1,353,1,353,0,0
"192.168.1.31",53893,2,419,1,69,1,350
"192.168.1.1",53894,6,2354,6,2354,0,0
"192.168.1.1",53895,2,884,2,884,0,0
"192.168.1.31",53896,2,207,1,72,1,135
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53896,1,92,1,92,0,0
"192.168.1.1",53897,1,92,1,92,0,0
"192.168.1.1",53900,2,884,2,884,0,0
"192.168.1.31",53908,2,204,1,74,1,130
"192.168.1.1",53910,2,884,2,884,0,0
"192.168.1.31",53910,2,182,1,83,1,99
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53910,1,103,1,103,0,0
"192.168.1.1",53913,1,92,1,92,0,0
"192.168.1.31",53913,31,15238,17,12310,14,2928
"192.168.1.1",53915,6,2354,6,2354,0,0
"192.168.1.1",53917,1,92,1,92,0,0
"192.168.1.1",53919,2,884,2,884,0,0
"192.168.1.31",53921,2,197,1,79,1,118
"192.168.1.31",53924,2,224,1,85,1,139
"192.168.1.1",53928,6,2354,6,2354,0,0
"192.168.1.31",53933,2,227,1,83,1,144
"192.168.1.31",53935,2,166,1,75,1,91
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53935,1,95,1,95,0,0
"192.168.1.1",53937,2,884,2,884,0,0
"192.168.1.31",53940,2,300,1,94,1,206
"192.168.1.1",53942,8,3238,8,3238,0,0
"192.168.1.31",53942,4,710,2,152,2,558
"192.168.1.1",53943,1,92,1,92,0,0
"192.168.1.31",53945,4,378,2,157,2,221
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53945,1,99,1,99,0,0
"192.168.1.1",53952,2,884,2,884,0,0
"192.168.1.1",53954,1,92,1,92,0,0
"192.168.1.31",53954,2,253,1,83,1,170
"192.168.1.1",53959,6,2354,6,2354,0,0
"192.168.1.31",53965,2,224,1,85,1,139
"192.168.1.1",53968,6,2354,6,2354,0,0
"192.168.1.1",53976,1,92,1,92,0,0
"192.168.1.1",53977,6,2354,6,2354,0,0
"192.168.1.31",53980,2,258,1,86,1,172
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53980,1,106,1,106,0,0
"192.168.1.1",53985,1,427,1,427,0,0
"192.168.1.31",53987,2,224,1,85,1,139
"192.168.1.1",53988,1,92,1,92,0,0
"192.168.1.31",53991,12,5038,6,2693,6,2345
"192.168.1.31",53992,4,848,4,848,0,0
"192.168.1.31",53993,6,1050,5,951,1,99
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",53993,1,103,1,103,0,0
"192.168.1.31",54000,2,166,1,75,1,91
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54000,1,95,1,95,0,0
"192.168.1.31",54003,2,395,1,69,1,326
"192.168.1.31",54005,2,182,1,77,1,105
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54005,1,97,1,97,0,0
"192.168.1.31",54010,2,298,1,85,1,213
"192.168.1.1",54011,6,2354,6,2354,0,0
"192.168.1.31",54011,4,546,2,181,2,365
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54011,1,116,1,116,0,0
"192.168.1.1",54018,6,2354,6,2354,0,0
"192.168.1.31",54018,2,190,1,87,1,103
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54018,1,107,1,107,0,0
"192.168.1.31",54019,2,215,1,83,1,132
"192.168.1.1",54022,6,2354,6,2354,0,0
"192.168.1.31",54024,2,207,1,73,1,134
"192.168.1.1",54025,6,2354,6,2354,0,0
"192.168.1.1",54026,6,2354,6,2354,0,0
"192.168.1.31",54033,919,80528,445,39285,474,41243
"192.168.1.31",54042,4,492,2,174,2,318
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54042,1,109,1,109,0,0
"192.168.1.1",54048,2,884,2,884,0,0
"192.168.1.31",54051,4,471,2,170,2,301
"192.168.1.1",54054,2,884,2,884,0,0
"192.168.1.1",54057,2,884,2,884,0,0
"192.168.1.1",54061,3,976,3,976,0,0
"192.168.1.1",54074,1,92,1,92,0,0
"192.168.1.31",54077,14,6719,7,4096,7,2623
"192.168.1.31",54078,2,182,1,83,1,99
"192.168.1.1",54079,6,2354,6,2354,0,0
"192.168.1.31",54081,2,253,1,83,1,170
"192.168.1.31",54083,2,349,1,83,1,266
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54083,1,103,1,103,0,0
"192.168.1.31",54084,6,1044,5,956,1,88
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54084,1,108,1,108,0,0
"192.168.1.31",54088,2,198,1,91,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54088,1,111,1,111,0,0
"192.168.1.31",54089,2,227,1,83,1,144
"192.168.1.1",54092,8,2873,8,2873,0,0
"192.168.1.1",54095,1,417,1,417,0,0
"192.168.1.31",54096,24,7748,12,3311,12,4437
"192.168.1.1",54097,2,884,2,884,0,0
"192.168.1.1",54098,2,884,2,884,0,0
"192.168.1.1",54099,1,92,1,92,0,0
"192.168.1.31",54100,2,262,1,91,1,171
"192.168.1.1",54101,12,4708,12,4708,0,0
"192.168.1.31",54102,2,188,1,86,1,102
"192.168.1.31",54103,2,298,1,85,1,213
"192.168.1.31",54104,2,174,1,79,1,95
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54104,1,99,1,99,0,0
"192.168.1.31",54114,2,395,1,69,1,326
"192.168.1.1",54117,2,884,2,884,0,0
"192.168.1.31",54118,2,225,1,82,1,143
"192.168.1.31",54119,2,208,1,78,1,130
"192.168.1.31",54120,2,315,1,83,1,232
"192.168.1.31",54123,2,205,1,83,1,122
"192.168.1.1",54124,2,884,2,884,0,0
"192.168.1.31",54124,2,201,1,73,1,128
"192.168.1.31",54130,2,217,1,83,1,134
"192.168.1.31",54138,2,138,1,69,1,69
"192.168.1.1",54139,1,415,1,415,0,0
"192.168.1.31",54142,2,247,1,85,1,162
"192.168.1.31",54143,20,7875,10,3447,10,4428
"192.168.1.1",54148,2,884,2,884,0,0
"192.168.1.1",54151,6,2354,6,2354,0,0
"192.168.1.31",54154,2,241,1,84,1,157
"192.168.1.1",54156,2,884,2,884,0,0
"192.168.1.31",54158,16,5900,8,3407,8,2493
"192.168.1.1",54161,2,884,2,884,0,0
"192.168.1.1",54162,1,92,1,92,0,0
"192.168.1.31",54163,2,154,1,69,1,85
"192.168.1.31",54165,2,289,1,83,1,206
"192.168.1.31",54167,17,8326,9,5832,8,2494
"192.168.1.1",54168,2,884,2,884,0,0
"192.168.1.31",54169,2,186,1,79,1,107
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54169,1,99,1,99,0,0
"192.168.1.31",54170,42,18556,20,6360,22,12196
"192.168.1.1",54173,1,349,1,349,0,0
"192.168.1.31",54174,2,424,1,69,1,355
"192.168.1.31",54180,2,176,1,88,1,88
"192.168.1.31",54181,12,4823,4,1712,8,3111
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54181,1,100,1,100,0,0
"192.168.1.31",54183,2,182,1,83,1,99
"192.168.1.31",54184,2,215,1,84,1,131
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54184,1,104,1,104,0,0
"192.168.1.1",54188,1,433,1,433,0,0
"192.168.1.31",54189,33,10069,16,4175,17,5894
"192.168.1.1",54192,1,92,1,92,0,0
"192.168.1.31",54193,4,431,2,161,2,270
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54193,1,98,1,98,0,0
"192.168.1.1",54195,1,92,1,92,0,0
"192.168.1.31",54198,2,236,1,85,1,151
"192.168.1.1",54199,2,884,2,884,0,0
"192.168.1.31",54199,29,9946,15,5304,14,4642
"192.168.1.1",54201,6,2354,6,2354,0,0
"192.168.1.31",54202,2,208,1,90,1,118
"192.168.1.31",54203,920,956072,108,22448,812,933624
"192.168.1.1",54204,6,2354,6,2354,0,0
"192.168.1.1",54206,1,310,1,310,0,0
"192.168.1.31",54206,2,180,1,74,1,106
"192.168.1.31",54217,2,196,1,82,1,114
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54217,1,102,1,102,0,0
"192.168.1.31",54219,14,5717,7,2858,7,2859
"192.168.1.1",54220,6,2354,6,2354,0,0
"192.168.1.31",54221,2,247,1,85,1,162
"192.168.1.1",54225,6,2354,6,2354,0,0
"192.168.1.1",54230,1,417,1,417,0,0
"192.168.1.31",54230,26,9660,13,6729,13,2931
"192.168.1.1",54231,2,884,2,884,0,0
"192.168.1.31",54231,15,5187,5,1786,10,3401
"192.168.1.31",54242,4,405,2,170,2,235
"192.168.1.1",54248,2,884,2,884,0,0
"192.168.1.31",54264,2,194,1,83,1,111
"192.168.1.31",54265,4,848,4,848,0,0
"192.168.1.31",54266,4,868,4,868,0,0
"192.168.1.1",54268,6,2354,6,2354,0,0
"192.168.1.31",54269,4,443,2,166,2,277
"192.168.1.31",54272,2,262,1,75,1,187
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54272,1,95,1,95,0,0
"192.168.1.31",54273,4,848,4,848,0,0
"192.168.1.31",54274,54,26950,30,23291,24,3659
"192.168.1.31",54277,124,51970,62,25449,62,26521
"192.168.1.31",54278,32,16487,17,13494,15,2993
"192.168.1.31",54287,2,226,1,83,1,143
"192.168.1.1",54288,1,92,1,92,0,0
"192.168.1.1",54289,1,92,1,92,0,0
"192.168.1.1",54291,1,349,1,349,0,0
"192.168.1.31",54297,16,7340,8,4063,8,3277
"192.168.1.31",54300,2,214,1,73,1,141
"192.168.1.31",54304,2,209,1,76,1,133
"2001:14ba:a051:8c00:15a0:90ff:ab54:3867",54304,1,96,1,96,0,0
