NUTS2_ID,EU_Payments,Region
PL63,1883.9891201031462,Pomorskie
PT11,4992.22536019457,Norte
PT15,3846.50574437639,Algarve
PT16,5429.222423033075,Centro (PT)
PT17,2282.025695526734,Área Metropolitana de Lisboa
PT18,7926.348050541618,Alentejo
PT20,14712.704800573203,Região Autónoma dos Açores
PT30,8456.866313571836,Região Autónoma da Madeira
RO11,741.5551915433178,Nord-Vest
RO12,881.641541631008,Centru
RO21,734.3407125822713,Nord-Est
RO22,854.4824100617193,Sud-Est
RO31,676.1737700318653,Sud-Muntenia
RO32,918.9104373625643,Bucureşti-Ilfov
RO41,775.9084463842729,Sud-Vest Oltenia
RO42,926.999389583195,Vest
SE11,64.95254901191234,Stockholm
SE12,204.32289665399315,Östra Mellansverige
SE21,213.9008778321363,Småland med öarna
SE22,139.10511956516027,Sydsverige
SE23,124.52135775115906,Västsverige
SE31,664.2965903510208,Norra Mellansverige
SE32,1150.4883121791272,Mellersta Norrland
SE33,1390.9608682207468,Övre Norrland
SI01,683.6599268115511,Vzhodna Slovenija
SI02,490.5954780313298,Zahodna Slovenija
SI03,0.0011511954992831288,Zahodna Slovenija
SI04,0.0008502849758214242,Zahodna Slovenija
SK01,1900.5435234794527,Bratislavský kraj
SK02,1710.4207349361634,Západné Slovensko
SK03,2095.9951472549396,Stredné Slovensko
SK04,1777.4589943867368,Východné Slovensko
UKC1,687.5045845217358,Tees Valley and Durham
UKC2,649.877238245283,Northumberland and Tyne and Wear
UKD1,443.06923344101284,Cumbria
UKD3,411.1248988750189,Greater Manchester
UKD4,251.68876921163258,Lancashire
UKD6,190.03519418648474,Cheshire
UKD7,1414.5624570276389,Merseyside
UKE1,490.01934712564804,East Yorkshire and Northern Lincolnshire
UKE2,299.2590594791118,North Yorkshire
UKE3,1029.40796500426,South Yorkshire
UKE4,272.4369902261073,West Yorkshire
UKF1,259.7692782375527,Derbyshire and Nottinghamshire
UKF2,188.49724097010247,"Leicestershire, Rutland and Northamptonshire"
UKF3,279.38343550177035,Lincolnshire
UKG1,212.33653669136342,"Herefordshire, Worcestershire and Warwickshire"
UKG2,269.2042169548531,Shropshire and Staffordshire
UKG3,498.5650676125376,West Midlands
UKH1,109.55846032559297,East Anglia
UKH2,77.59164611210211,Bedfordshire and Hertfordshire
UKH3,65.6363359967251,Essex
UKJ1,43.83081067978033,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,47.600151623561175,"Surrey, East and West Sussex"
UKJ3,44.47000426482025,Hampshire and Isle of Wight
UKJ4,56.730895872523945,Kent
UKK1,115.6946718705793,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,83.90542087106091,Dorset and Somerset
UKK3,2025.3090156380802,Cornwall and Isles of Scilly
UKK4,317.4691030272808,Devon
UKL1,1796.3213246609018,West Wales and The Valleys
UKL2,434.8799417808219,East Wales
UKM7,378.1556392433278,Eastern Scotland
UKM9,1446.5583232860283,Southern Scotland
UKM5,197.69705368768484,North Eastern Scotland
UKM6,1220.7005668910167,Highlands and Islands
UKN0,1146.3295202762163,Northern Ireland
UKZZ,5683312.0,Extra-Regio NUTS 2
PL91,2741.855160846142,Warszawski stołeczny
PL92,3597.0882517111713,Mazowiecki regionalny
HU12,2141.5335232399752,Pest
HU11,1562.9592104256953,Budapest
LT01,2476.311607252779,Sostinės regionas
LT02,2476.311607252779,Vidurio ir vakarų Lietuvos regionas
HR06,2876.925260056521,Sjeverna Hrvatska
HR02,2211.3197077180066,Panonska Hrvatska
HR05,2897.1325461701485,Grad Zagreb
UKI4,206.2349950018306,Inner London — East
UKI3,421.1080324196376,Inner London — West
UKI5,168.10653403674462,Outer London — East and North East
UKI6,247.75278332163808,Outer London — South
UKI7,155.09520723879848,Outer London — West and North West
IE03,3090.0643463571664,Southern
IE04,0.006662987696775882,Eastern and Midland
