NUTS2_ID,EU_Payments,Region
PT30,4157.285758727284,Região Autónoma da Madeira
RO11,793.0957947770318,Nord-Vest
RO12,1179.7447961240096,Centru
RO21,785.7657914614183,Nord-Est
RO22,1207.3794424521454,Sud-Est
RO31,881.6365791622181,Sud-Muntenia
RO32,765.2341526961484,Bucureşti-Ilfov
RO41,895.2421436949234,Sud-Vest Oltenia
RO42,1430.1743682326717,Vest
SE11,102.37895094286822,Stockholm
SE12,309.0529765398554,Östra Mellansverige
SE21,362.2857106507986,Småland med öarna
SE22,316.99125931104817,Sydsverige
SE23,123.10761801638513,Västsverige
SE31,234.03821238979444,Norra Mellansverige
SE32,331.0523270513902,Mellersta Norrland
SE33,382.421141993389,Övre Norrland
SI01,656.0354968545414,Vzhodna Slovenija
SI02,656.8343066662746,Zahodna Slovenija
SI03,0.0015308433153465727,Zahodna Slovenija
SI04,0.0008684707388278125,Zahodna Slovenija
SK01,1358.1554173905924,Bratislavský kraj
SK02,2209.3035558512606,Západné Slovensko
SK03,2337.527232568871,Stredné Slovensko
SK04,2017.8898492466021,Východné Slovensko
UKC1,348.894427415415,Tees Valley and Durham
UKC2,295.5128961267303,Northumberland and Tyne and Wear
UKD1,327.1912070879753,Cumbria
UKD3,123.39118881163486,Greater Manchester
UKD4,161.10889857542008,Lancashire
UKD6,169.75100150642027,Cheshire
UKD7,354.927663513858,Merseyside
UKE1,328.8298023363659,East Yorkshire and Northern Lincolnshire
UKE2,163.2919347518488,North Yorkshire
UKE3,358.21657813577644,South Yorkshire
UKE4,151.5947129779399,West Yorkshire
UKF1,154.9009216058227,Derbyshire and Nottinghamshire
UKF2,148.34117327380295,"Leicestershire, Rutland and Northamptonshire"
UKF3,261.0479297680072,Lincolnshire
UKG1,145.4966681182576,"Herefordshire, Worcestershire and Warwickshire"
UKG2,179.74807800579734,Shropshire and Staffordshire
UKG3,209.69526703699694,West Midlands
UKH1,108.79252330592828,East Anglia
UKH2,121.02392610079777,Bedfordshire and Hertfordshire
UKH3,128.05705398865402,Essex
UKJ1,99.86280046396418,"Berkshire, Buckinghamshire and Oxfordshire"
UKJ2,100.70963435077829,"Surrey, East and West Sussex"
UKJ3,124.49498005569353,Hampshire and Isle of Wight
UKJ4,132.35628184785065,Kent
UKK1,100.60522465516529,"Gloucestershire, Wiltshire and Bristol/Bath area"
UKK2,143.09438751260288,Dorset and Somerset
UKK3,308.240781059844,Cornwall and Isles of Scilly
UKK4,195.76472684860585,Devon
UKL1,1128.6393054603702,West Wales and The Valleys
UKL2,465.3843912671233,East Wales
UKM7,252.7130513398966,Eastern Scotland
UKM9,817.6851199236476,Southern Scotland
UKM5,866.9256386704753,North Eastern Scotland
UKM6,601.1185778891272,Highlands and Islands
UKN0,435.9820235530761,Northern Ireland
UKZZ,4093972.0,Extra-Regio NUTS 2
PL91,3326.2628538038666,Warszawski stołeczny
PL92,4363.783034341165,Mazowiecki regionalny
HU12,3664.6876400646192,Pest
HU11,2674.6054816394126,Budapest
LT01,2585.8073000919053,Sostinės regionas
LT02,2585.8073000919053,Vidurio ir vakarų Lietuvos regionas
HR06,0.0019296935297166008,Sjeverna Hrvatska
HR02,0.0011400771847643852,Panonska Hrvatska
HR05,0.001956896748843075,Grad Zagreb
UKI4,268.7811369498414,Inner London — East
UKI3,548.8200280047341,Inner London — West
UKI5,330.25528872463593,Outer London — East and North East
UKI6,486.7250845248836,Outer London — South
UKI7,304.6937630351761,Outer London — West and North West
IE03,1858.601808935219,Southern
IE04,0.00400763207430936,Eastern and Midland
