95.252.253.15	203.246.146.19	1	1	0	0	1	32	1	1492008695.888646000	1492008695.888646000
166.65.0.9	203.246.146.19	1	1	0	0	1	32	1	1492008652.441502000	1492008652.441502000
203.246.146.19	111.250.186.102	1	1	8	0	1	32	1	1492008178.295531000	1492008178.295531000
203.246.146.19	38.67.201.57	1	1	8	0	1	32	1	1492007628.517134000	1492007628.517134000
203.246.146.19	72.114.233.249	1	1	8	0	1	32	1	1492008348.405549000	1492008348.405549000
182.85.170.19	133.60.189.58	6	1	4878	1780	1	48	1	1492008562.175439000	1492008562.175439000
203.246.146.19	178.46.44.217	1	1	8	0	1	32	1	1492005941.533193000	1492005941.533193000
87.52.175.114	163.35.184.207	6	1	13292	23	1	40	1	1492008463.497513000	1492008463.497513000
203.246.146.19	89.14.233.44	1	1	8	0	1	32	1	1492009025.096059000	1492009025.096059000
203.246.146.19	83.109.198.159	1	1	8	0	1	32	1	1492006262.339765000	1492006262.339765000
104.133.199.176	203.246.146.19	1	1	0	0	1	32	1	1492006370.874986000	1492006370.874986000
205.85.221.234	203.246.146.19	1	1	0	0	1	32	1	1492008948.226823000	1492008948.226823000
203.246.146.19	152.19.167.27	1	1	8	0	1	32	1	1492009140.000901000	1492009140.000901000
203.246.146.19	111.87.43.92	1	1	8	0	1	32	1	1492009140.000131000	1492009140.000131000
203.246.146.19	86.122.226.253	1	1	8	0	1	32	1	1492009140.001294000	1492009140.001294000
203.246.146.19	2.238.68.12	1	1	8	0	1	32	1	1492009140.000130000	1492009140.000130000
203.246.146.19	216.236.168.104	1	1	8	0	1	32	1	1492009140.000775000	1492009140.000775000
27.17.197.86	203.246.146.19	1	1	0	0	1	32	1	1492009140.001357000	1492009140.001357000
203.246.146.19	223.200.255.216	1	1	8	0	1	32	1	1492009140.000034000	1492009140.000034000
203.246.146.19	104.68.127.71	1	1	8	0	1	32	1	1492009140.002039000	1492009140.002039000
203.246.146.19	67.86.137.140	1	1	8	0	1	32	1	1492009140.000305000	1492009140.000305000
94.148.148.126	203.246.146.19	1	1	0	0	1	32	1	1492009140.001466000	1492009140.001466000
78.17.41.203	203.246.193.127	6	1	40844	25	1	40	1	1492009140.000548000	1492009140.000548000
203.246.146.19	191.84.71.66	1	1	8	0	1	32	1	1492009140.002036000	1492009140.002036000
203.246.146.19	222.2.140.43	1	1	8	0	1	32	1	1492009140.001202000	1492009140.001202000
203.246.146.19	2.231.201.75	1	1	8	0	1	32	1	1492009140.000094000	1492009140.000094000
203.246.146.19	123.237.210.56	1	1	8	0	1	32	1	1492009140.000293000	1492009140.000293000
203.246.146.19	197.149.153.253	1	1	8	0	1	32	1	1492009140.000021000	1492009140.000021000
203.246.146.19	189.48.132.166	1	1	8	0	1	32	1	1492009140.001203000	1492009140.001203000
203.246.146.19	151.227.177.40	1	1	8	0	1	32	1	1492009140.001284000	1492009140.001284000
203.246.146.19	80.155.128.129	1	1	8	0	1	32	1	1492009140.000604000	1492009140.000604000
203.246.146.19	14.43.114.166	1	1	8	0	1	32	1	1492009140.000007000	1492009140.000007000
203.246.146.19	203.124.138.0	1	1	8	0	1	32	1	1492009140.002037000	1492009140.002037000
203.246.146.19	66.32.58.40	1	1	8	0	1	32	1	1492009140.000118000	1492009140.000118000
93.167.56.108	203.246.146.19	1	1	0	0	1	32	1	1492009140.002018000	1492009140.002018000
68.163.209.202	203.246.146.19	1	1	0	0	1	32	1	1492009140.001217000	1492009140.001217000
203.246.146.19	62.116.233.54	1	1	8	0	1	32	1	1492009140.001318000	1492009140.001318000
203.246.146.19	91.229.177.20	1	1	8	0	1	32	1	1492009140.001027000	1492009140.001027000
176.149.0.121	203.246.146.19	1	1	0	0	1	32	1	1492009140.000550000	1492009140.000550000
203.246.146.19	181.27.102.51	1	1	8	0	1	32	1	1492009140.002038000	1492009140.002038000
200.37.149.81	203.246.142.66	17	1	27208	53	1	63	1	1492009140.000503000	1492009140.000503000
203.246.146.19	170.175.250.115	1	1	8	0	1	32	1	1492009140.000138000	1492009140.000138000
192.77.135.128	203.246.142.66	17	1	7102	53	1	63	1	1492009140.000292000	1492009140.000292000
203.246.146.19	75.169.126.164	1	1	8	0	1	32	1	1492009140.000307000	1492009140.000307000
203.246.146.19	173.167.192.107	1	1	8	0	1	32	1	1492009140.001153000	1492009140.001153000
203.246.146.19	149.9.153.239	1	1	8	0	1	32	1	1492009140.000675000	1492009140.000675000
203.246.146.19	81.150.117.148	1	1	8	0	1	32	1	1492009140.000201000	1492009140.000201000
60.246.191.161	203.246.141.127	6	1	39745	23	1	40	1	1492009140.001622000	1492009140.001622000
85.184.81.149	203.246.146.19	1	1	0	0	1	32	1	1492009140.001091000	1492009140.001091000
203.246.146.19	96.183.128.61	1	1	8	0	1	32	1	1492009140.000521000	1492009140.000521000
89.234.142.134	150.51.29.223	6	1	39364	23	1	44	1	1492009140.000117000	1492009140.000117000
203.246.146.19	41.214.85.22	1	1	8	0	1	32	1	1492009140.001349000	1492009140.001349000
203.246.146.19	223.207.96.80	1	1	8	0	1	32	1	1492009140.000072000	1492009140.000072000
203.246.146.19	64.149.190.153	1	1	8	0	1	32	1	1492009140.000291000	1492009140.000291000
203.246.132.56	83.22.168.121	17	1	53	20830	1	76	1	1492009140.001623000	1492009140.001623000
174.249.160.161	203.246.146.19	1	1	0	0	1	32	1	1492009140.001348000	1492009140.001348000
203.246.146.19	107.237.209.185	1	1	8	0	1	32	1	1492009140.000304000	1492009140.000304000
191.85.53.223	133.234.47.174	6	1	16379	2323	1	40	1	1492009140.000276000	1492009140.000276000
203.246.146.19	179.222.1.43	1	1	8	0	1	32	1	1492009140.000306000	1492009140.000306000
203.246.146.19	101.74.101.217	1	1	8	0	1	32	1	1492009140.000129000	1492009140.000129000
122.141.74.121	163.35.49.214	6	1	48728	23	1	40	1	1492009140.000620000	1492009140.000620000
49.76.206.252	150.51.192.8	17	1	34534	54748	2	96	1	1492009134.994975000	1492009140.000501000
203.246.146.19	206.236.157.116	1	1	8	0	1	32	1	1492009191.657650000	1492009191.657650000
79.91.233.44	133.234.112.133	6	1	16538	23	1	40	1	1492009198.927198000	1492009198.927198000
203.246.146.19	81.241.173.126	1	1	8	0	1	32	1	1492009157.026362000	1492009157.026362000
202.210.25.243	203.246.146.19	1	1	0	0	1	32	1	1492009163.982575000	1492009163.982575000
203.246.146.19	69.134.58.197	1	1	8	0	1	32	1	1492009156.703468000	1492009156.703468000
187.99.117.204	203.246.146.19	1	1	0	0	1	32	1	1492009162.357468000	1492009162.357468000
203.246.146.19	117.233.58.155	1	1	8	0	1	32	1	1492009140.873694000	1492009140.873694000
203.246.146.19	198.50.12.66	1	1	8	0	1	32	1	1492009180.996648000	1492009180.996648000
163.35.12.38	177.94.12.25	6	1	443	62193	29	33471	1	1492009166.904220000	1492009174.022279000
182.56.22.87	203.246.146.19	1	1	0	0	1	32	1	1492009142.876495000	1492009142.876495000
203.246.146.19	212.93.240.162	1	1	8	0	1	32	1	1492009184.745151000	1492009184.745151000
45.207.124.178	202.132.196.53	17	1	39919	53413	1	57	1	1492009190.637649000	1492009190.637649000
203.246.146.19	95.176.95.20	1	1	8	0	1	32	1	1492009172.495231000	1492009172.495231000
203.246.146.19	83.158.38.246	1	1	8	0	1	32	1	1492009149.921284000	1492009149.921284000
203.246.146.19	68.28.85.124	1	1	8	0	1	32	1	1492009189.426066000	1492009189.426066000
190.52.87.5	203.246.146.19	1	1	0	0	1	32	1	1492009198.387682000	1492009198.387682000
194.171.62.235	163.35.115.21	6	1	25583	23	1	44	1	1492009148.091339000	1492009148.091339000
203.246.146.19	217.103.124.167	1	1	8	0	1	32	1	1492009198.120945000	1492009198.120945000
203.246.146.19	105.151.175.235	1	1	8	0	1	32	1	1492009172.163388000	1492009172.163388000
27.26.206.5	203.246.146.19	1	1	0	0	1	32	1	1492009143.985485000	1492009143.985485000
175.233.86.224	203.246.146.19	1	1	0	0	1	32	1	1492009164.877391000	1492009164.877391000
203.246.146.19	68.33.171.47	1	1	8	0	1	32	1	1492009162.343026000	1492009162.343026000
163.109.80.33	150.51.37.98	6	1	53808	80	1	40	1	1492009151.291601000	1492009151.291601000
203.246.146.19	67.237.117.66	1	1	8	0	1	32	1	1492009157.813372000	1492009157.813372000
71.62.149.114	150.51.130.89	17	1	13864	30718	1	32	1	1492009198.786805000	1492009198.786805000
203.246.146.19	172.171.11.45	1	1	8	0	1	32	1	1492009169.811209000	1492009169.811209000
203.246.146.19	210.176.245.123	1	1	8	0	1	32	1	1492009140.555688000	1492009140.555688000
203.246.146.19	179.170.217.1	1	1	8	0	1	32	1	1492009176.122394000	1492009176.122394000
203.246.146.19	163.78.217.24	1	1	8	0	1	32	1	1492009140.697757000	1492009140.697757000
203.246.146.19	109.242.126.143	1	1	8	0	1	32	1	1492009187.875870000	1492009187.875870000
119.245.74.141	133.60.158.154	6	1	58613	1433	1	40	1	1492009172.307581000	1492009172.307581000
94.172.240.225	203.246.146.19	1	1	0	0	1	32	1	1492009199.383933000	1492009199.383933000
203.246.146.19	94.220.21.235	1	1	8	0	1	32	1	1492009160.865112000	1492009160.865112000
39.210.112.11	133.234.255.131	6	1	11697	23	1	40	1	1492009179.942816000	1492009179.942816000
203.246.146.19	216.122.22.245	1	1	8	0	1	32	1	1492009142.013831000	1492009142.013831000
106.255.71.124	150.51.19.134	17	1	46514	1900	1	122	1	1492009156.803778000	1492009156.803778000
92.213.74.140	203.246.146.19	1	1	0	0	1	32	1	1492009183.477556000	1492009183.477556000
179.98.44.147	203.246.146.19	1	1	0	0	1	32	1	1492009189.976485000	1492009189.976485000
23.60.163.191	203.246.146.19	1	1	0	0	1	32	1	1492009151.784777000	1492009151.784777000
203.246.146.19	109.35.242.29	1	1	8	0	1	32	1	1492009172.531427000	1492009172.531427000
203.246.146.19	195.202.209.105	1	1	8	0	1	32	1	1492009166.842343000	1492009166.842343000
203.246.146.19	178.201.146.126	1	1	8	0	1	32	1	1492009188.509549000	1492009188.509549000
203.246.146.19	124.182.20.83	1	1	8	0	1	32	1	1492009175.793305000	1492009175.793305000
203.246.146.19	46.184.232.163	1	1	8	0	1	32	1	1492009192.777392000	1492009192.777392000
202.5.22.2	65.56.246.45	6	1	38892	80	3	333	1	1492009163.421932000	1492009163.546250000
112.35.4.101	203.246.142.66	17	1	54409	53	1	75	1	1492009152.866766000	1492009152.866766000
163.109.206.97	202.132.220.119	17	1	9069	5060	1	441	1	1492009153.557440000	1492009153.557440000
203.246.146.19	151.160.39.52	1	1	8	0	1	32	1	1492009155.856459000	1492009155.856459000
179.81.198.214	203.246.146.19	1	1	0	0	1	32	1	1492009174.931254000	1492009174.931254000
111.118.59.41	163.35.156.149	17	1	41235	123	1	36	1	1492009177.089799000	1492009177.089799000
